state_name,state_code,date,day_num,total_cases,confirmed_cases,probable_cases,new_cases,pnew_cases,total_deaths,confirmed_deaths,probable_deaths,new_deaths,pnew_deaths,consent_cases,consent_deaths,created_at
California,CA,1/13/2021,30,2781039,0.0,0.0,33751,0.0,31102,0.0,0.0,589,0.0,Not agree,Not agree,1/14/2021 15:12
Colorado,CO,1/13/2021,30,366774,350145.0,16629.0,2438,323.0,5285,4596.0,689.0,43,5.0,Agree,Agree,1/14/2021 15:12
Connecticut,CT,1/13/2021,30,220576,207740.0,12836.0,3529,294.0,6536,5305.0,1231.0,87,18.0,Agree,Agree,1/14/2021 15:12
District of Columbia,DC,1/13/2021,30,32600,0.0,0.0,177,0.0,831,0.0,0.0,6,0.0,0,0,1/14/2021 15:12
Delaware,DE,1/13/2021,30,67173,64194.0,2979.0,727,65.0,994,889.0,105.0,3,0.0,Agree,Agree,1/14/2021 15:12
Florida,FL,1/13/2021,30,1490148,0.0,0.0,13664,4268.0,23396,0.0,0.0,169,19.0,Not agree,Not agree,1/14/2021 15:12
Micronesia,FM,1/13/2021,30,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,1/14/2021 15:12
Georgia,GA,1/13/2021,30,782288,654356.0,127932.0,8596,2934.0,11803,10580.0,1223.0,141,5.0,Agree,Agree,1/14/2021 15:12
Guam,GU,1/13/2021,30,7457,0.0,0.0,13,0.0,124,0.0,0.0,0,0.0,Not agree,Not agree,1/14/2021 15:12
Hawaii,HI,1/13/2021,30,23141,0.0,0.0,93,0.0,309,0.0,0.0,3,0.0,Not agree,Not agree,1/14/2021 15:12
Iowa,IA,1/13/2021,30,300304,0.0,0.0,1898,480.0,4232,0.0,0.0,10,10.0,Not agree,Not agree,1/14/2021 15:12
Idaho,ID,1/13/2021,30,152364,125036.0,27328.0,1091,303.0,1564,1378.0,186.0,8,3.0,Agree,Agree,1/14/2021 15:12
Illinois,IL,1/13/2021,30,1046030,1046030.0,0.0,5862,0.0,19617,17840.0,1777.0,120,23.0,Agree,Agree,1/14/2021 15:12
Indiana,IN,1/13/2021,30,574119,0.0,0.0,3642,0.0,9163,8790.0,373.0,59,0.0,Not agree,Agree,1/14/2021 15:12
Kansas,KS,1/13/2021,30,252041,209339.0,42702.0,4539,1290.0,3355,0.0,0.0,100,22.0,Agree,0,1/14/2021 15:12
Kentucky,KY,1/13/2021,30,313282,249686.0,63596.0,4553,1259.0,2991,2767.0,224.0,47,10.0,Agree,Agree,1/14/2021 15:12
Louisiana,LA,1/13/2021,30,355835,0.0,0.0,2896,1142.0,8022,7582.0,440.0,51,5.0,Not agree,Agree,1/14/2021 15:12
Massachusetts,MA,1/13/2021,30,437648,427752.0,9896.0,5278,0.0,13290,13082.0,208.0,86,0.0,Agree,Agree,1/14/2021 15:12
Maryland,MD,1/13/2021,30,317815,0.0,0.0,2948,0.0,6449,6277.0,172.0,45,1.0,0,Agree,1/14/2021 15:12
Maine,ME,1/13/2021,30,31953,26329.0,5624.0,804,182.0,461,456.0,5.0,8,-1.0,Agree,Agree,1/14/2021 15:12
Michigan,MI,1/13/2021,30,573278,528306.0,44972.0,3128,434.0,14336,13533.0,803.0,40,8.0,Agree,Agree,1/14/2021 15:12
Minnesota,MN,1/13/2021,30,440354,0.0,0.0,1487,204.0,5842,5567.0,275.0,50,4.0,0,Agree,1/14/2021 15:12
Missouri,MO,1/13/2021,30,487167,0.0,0.0,3212,748.0,6171,0.0,0.0,16,0.0,Not agree,Not agree,1/14/2021 10:12
Northern Mariana Islands,MP,1/13/2021,30,128,128.0,0.0,0,0.0,2,2.0,0.0,0,0.0,Agree,Agree,1/14/2021 15:12
Mississippi,MS,1/13/2021,30,245847,160683.0,85164.0,1948,1250.0,5356,4088.0,1268.0,41,19.0,Agree,Agree,1/14/2021 15:12
Montana,MT,1/13/2021,30,87653,87653.0,0.0,576,0.0,1069,1069.0,0.0,2,0.0,Agree,Agree,1/14/2021 15:12
North Carolina,NC,1/13/2021,30,641073,581331.0,59742.0,5098,1639.0,7745,7167.0,578.0,107,20.0,Agree,Agree,1/14/2021 15:12
North Dakota,ND,1/13/2021,30,95378,91651.0,3727.0,243,55.0,1365,0.0,0.0,8,0.0,Agree,Not agree,1/14/2021 15:12
Nebraska,NE,1/13/2021,30,179199,0.0,0.0,1529,0.0,1803,0.0,0.0,12,0.0,Not agree,Not agree,1/14/2021 15:12
New Hampshire,NH,1/13/2021,30,54125,0.0,0.0,977,396.0,885,0.0,0.0,7,3.0,Not agree,Not agree,1/14/2021 15:12
New Jersey,NJ,1/13/2021,30,602629,543974.0,58655.0,7880,1021.0,20161,18070.0,2091.0,122,32.0,Agree,Agree,1/14/2021 15:12
New Mexico,NM,1/13/2021,30,159119,0.0,0.0,1145,0.0,2807,0.0,0.0,13,0.0,0,Not agree,1/14/2021 15:12
Nevada,NV,1/13/2021,30,253985,0.0,0.0,1143,0.0,3596,0.0,0.0,50,0.0,0,0,1/14/2021 15:12
New York,NY,1/13/2021,30,674674,0.0,0.0,8755,0.0,14180,0.0,0.0,130,0.0,Not agree,Not agree,1/14/2021 15:12
New York City,NY,1/13/2021,30,511953,444272.0,67681.0,5576,1104.0,25835,20982.0,4853.0,93,12.0,Agree,Agree,1/14/2021 15:12
Ohio,OH,1/13/2021,30,799639,707885.0,91754.0,6701,1662.0,9881,8874.0,1007.0,79,10.0,Agree,Agree,1/14/2021 15:12
Oklahoma,OK,1/13/2021,30,367712,296507.0,71205.0,3172,875.0,5143,4465.0,678.0,72,17.0,Agree,Agree,1/14/2021 0:00
Oregon,OR,1/13/2021,30,129109,127389.0,1720.0,1329,0.0,1708,1693.0,15.0,41,0.0,Agree,Agree,1/14/2021 15:12
Pennsylvania,PA,1/13/2021,30,741389,656131.0,85258.0,7960,1945.0,18429,0.0,0.0,349,-213.0,Agree,Not agree,1/14/2021 15:12
Puerto Rico,PR,1/13/2021,30,84816,79114.0,5702.0,177,69.0,1679,1397.0,282.0,20,2.0,Agree,Agree,1/14/2021 15:12
Palau,PW,1/13/2021,30,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1/14/2021 15:12
Rhode Island,RI,1/13/2021,30,103709,0.0,0.0,855,0.0,2129,0.0,0.0,11,0.0,Not agree,0,1/14/2021 15:12
Marshall Islands,MH,1/13/2021,30,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,1/14/2021 15:12
South Carolina,SC,1/13/2021,30,391645,345369.0,46276.0,5082,1319.0,6456,0.0,0.0,81,15.0,Agree,Not agree,4/14/2021 13:28
South Dakota,SD,1/13/2021,30,104195,0.0,0.0,452,148.0,1604,1296.0,308.0,19,4.0,0,Agree,1/14/2021 15:12
Tennessee,TN,1/13/2021,30,665499,572619.0,92880.0,4625,1677.0,8148,6856.0,1292.0,137,38.0,Agree,Agree,1/14/2021 15:12
Texas,TX,1/13/2021,30,2021374,0.0,0.0,26082,4783.0,35406,0.0,0.0,386,0.0,Not agree,Not agree,1/14/2021 0:00
Utah,UT,1/13/2021,30,314817,314817.0,0.0,5188,0.0,1449,1411.0,38.0,27,2.0,Agree,Agree,1/14/2021 15:12
Virginia,VA,1/13/2021,30,417839,343304.0,74535.0,5294,1458.0,5626,4952.0,674.0,74,14.0,Agree,Agree,1/14/2021 15:12
Virgin Islands,VI,1/13/2021,30,2218,0.0,0.0,52,0.0,24,0.0,0.0,0,0.0,0,0,1/14/2021 15:12
Vermont,VT,1/13/2021,30,9368,0.0,0.0,121,8.0,158,0.0,0.0,0,0.0,Not agree,Not agree,1/14/2021 15:12
Washington,WA,1/13/2021,30,281202,0.0,0.0,2658,158.0,3838,0.0,0.0,49,0.0,0,0,1/14/2021 15:12
Wisconsin,WI,1/13/2021,30,558020,513270.0,44750.0,2771,637.0,5679,5248.0,431.0,46,9.0,Agree,Agree,1/14/2021 15:12
West Virginia,WV,1/13/2021,30,104392,83885.0,20507.0,1189,393.0,1671,0.0,0.0,37,7.0,Agree,Not agree,1/14/2021 15:12
Wyoming,WY,1/13/2021,30,48289,41283.0,7006.0,217,50.0,522,522.0,0.0,0,0.0,Agree,Agree,1/14/2021 15:12
Alaska,AK,1/14/2021,31,49535,0.0,0.0,332,0.0,227,0.0,0.0,2,0.0,0,0,1/15/2021 14:46
Alabama,AL,1/14/2021,31,414583,329731.0,84852.0,3588,985.0,5945,4977.0,968.0,185,70.0,Agree,Agree,1/15/2021 14:46
Arkansas,AR,1/14/2021,31,264511,0.0,0.0,2491,756.0,4228,0.0,0.0,42,17.0,Not agree,Not agree,1/15/2021 14:46
American Samoa,AS,1/14/2021,31,3,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1/15/2021 14:46
Arizona,AZ,1/14/2021,31,649040,613302.0,35738.0,7311,857.0,10855,9778.0,1077.0,182,24.0,Agree,Agree,1/15/2021 14:46
California,CA,1/14/2021,31,2816969,0.0,0.0,35930,0.0,31654,0.0,0.0,552,0.0,Not agree,Not agree,1/15/2021 14:46
Colorado,CO,1/14/2021,31,369177,352308.0,16869.0,2403,240.0,5316,4632.0,684.0,31,-5.0,Agree,Agree,1/15/2021 14:46
Connecticut,CT,1/14/2021,31,221544,208489.0,13055.0,968,219.0,6553,5319.0,1234.0,17,3.0,Agree,Agree,1/15/2021 14:46
District of Columbia,DC,1/14/2021,31,32820,0.0,0.0,220,0.0,842,0.0,0.0,11,0.0,0,0,1/15/2021 14:46
Delaware,DE,1/14/2021,31,68065,65031.0,3034.0,892,55.0,995,890.0,105.0,1,0.0,Agree,Agree,1/15/2021 14:46
Florida,FL,1/14/2021,31,1503529,0.0,0.0,13381,3680.0,23613,0.0,0.0,217,17.0,Not agree,Not agree,1/15/2021 14:46
Micronesia,FM,1/14/2021,31,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,1/15/2021 14:46
Georgia,GA,1/14/2021,31,791324,660720.0,130604.0,9036,2672.0,11975,10721.0,1254.0,172,31.0,Agree,Agree,1/15/2021 14:46
Guam,GU,1/14/2021,31,7457,0.0,0.0,0,0.0,124,0.0,0.0,0,0.0,Not agree,Not agree,1/15/2021 14:46
Hawaii,HI,1/14/2021,31,23305,0.0,0.0,164,0.0,315,0.0,0.0,6,0.0,Not agree,Not agree,1/15/2021 14:46
Iowa,IA,1/14/2021,31,301824,0.0,0.0,1520,348.0,4251,0.0,0.0,19,19.0,Not agree,Not agree,1/15/2021 14:46
Idaho,ID,1/14/2021,31,153358,125751.0,27607.0,994,279.0,1591,1401.0,190.0,27,4.0,Agree,Agree,1/15/2021 14:46
Illinois,IL,1/14/2021,31,1052682,1052682.0,0.0,6652,0.0,19724,17928.0,1796.0,107,19.0,Agree,Agree,1/15/2021 14:46
Indiana,IN,1/14/2021,31,578494,0.0,0.0,4375,0.0,9202,8830.0,372.0,39,-1.0,Not agree,Agree,1/15/2021 14:46
Kansas,KS,1/14/2021,31,252041,209339.0,42702.0,0,0.0,3355,0.0,0.0,0,0.0,Agree,0,1/15/2021 14:46
Kentucky,KY,1/14/2021,31,317345,252694.0,64651.0,4063,1055.0,3042,2813.0,229.0,51,5.0,Agree,Agree,1/15/2021 14:46
Louisiana,LA,1/14/2021,31,361148,0.0,0.0,5313,2187.0,8080,7631.0,449.0,58,9.0,Not agree,Agree,1/15/2021 14:46
Massachusetts,MA,1/14/2021,31,443193,433297.0,9896.0,5545,0.0,13364,13156.0,208.0,74,0.0,Agree,Agree,1/15/2021 14:46
Maryland,MD,1/14/2021,31,320739,0.0,0.0,2924,0.0,6494,6322.0,172.0,45,0.0,0,Agree,1/15/2021 14:46
Maine,ME,1/14/2021,31,32779,26921.0,5858.0,826,234.0,477,470.0,7.0,16,2.0,Agree,Agree,1/15/2021 14:46
Michigan,MI,1/14/2021,31,576573,531004.0,45569.0,3295,597.0,14511,13672.0,839.0,175,36.0,Agree,Agree,1/15/2021 14:46
Minnesota,MN,1/14/2021,31,441935,0.0,0.0,1581,226.0,5885,5606.0,279.0,43,4.0,0,Agree,1/15/2021 14:46
Missouri,MO,1/14/2021,31,490507,0.0,0.0,3340,849.0,6201,0.0,0.0,30,0.0,Not agree,Not agree,1/15/2021 9:46
Northern Mariana Islands,MP,1/14/2021,31,128,128.0,0.0,0,0.0,2,2.0,0.0,0,0.0,Agree,Agree,1/15/2021 14:46
Mississippi,MS,1/14/2021,31,248189,161797.0,86392.0,2342,1228.0,5411,4113.0,1298.0,55,30.0,Agree,Agree,1/15/2021 14:46
Montana,MT,1/14/2021,31,88110,88110.0,0.0,457,0.0,1077,1077.0,0.0,8,0.0,Agree,Agree,1/15/2021 14:46
North Carolina,NC,1/14/2021,31,650926,589265.0,61661.0,9853,1919.0,7825,7230.0,595.0,80,17.0,Agree,Agree,1/15/2021 14:46
North Dakota,ND,1/14/2021,31,95599,91837.0,3762.0,221,35.0,1373,0.0,0.0,8,0.0,Agree,Not agree,1/15/2021 14:46
Nebraska,NE,1/14/2021,31,180131,0.0,0.0,932,0.0,1818,0.0,0.0,15,0.0,Not agree,Not agree,1/15/2021 14:46
New Hampshire,NH,1/14/2021,31,54778,0.0,0.0,653,159.0,897,0.0,0.0,12,4.0,Not agree,Not agree,1/15/2021 14:46
New Jersey,NJ,1/14/2021,31,609721,549840.0,59881.0,7092,1226.0,20253,18162.0,2091.0,92,0.0,Agree,Agree,1/15/2021 14:46
New Mexico,NM,1/14/2021,31,160543,0.0,0.0,1424,0.0,2836,0.0,0.0,29,0.0,0,Not agree,1/15/2021 14:46
Nevada,NV,1/14/2021,31,256172,0.0,0.0,2187,0.0,3658,0.0,0.0,62,0.0,0,0,1/15/2021 14:46
New York,NY,1/14/2021,31,682976,0.0,0.0,8302,0.0,14325,0.0,0.0,145,0.0,Not agree,Not agree,1/15/2021 14:46
New York City,NY,1/14/2021,31,519438,450662.0,68776.0,7485,1095.0,25909,21038.0,4871.0,74,18.0,Agree,Agree,1/15/2021 14:46
Ohio,OH,1/14/2021,31,807293,714168.0,93125.0,7654,1371.0,9990,8974.0,1016.0,109,9.0,Agree,Agree,1/15/2021 14:46
Oklahoma,OK,1/14/2021,31,370658,298709.0,71949.0,2946,744.0,5197,4507.0,690.0,54,12.0,Agree,Agree,1/15/2021 0:00
Oregon,OR,1/14/2021,31,130246,128526.0,1720.0,1137,0.0,1737,1722.0,15.0,29,0.0,Agree,Agree,1/15/2021 14:46
Pennsylvania,PA,1/14/2021,31,748564,661700.0,86864.0,7175,1606.0,18742,0.0,0.0,313,242.0,Agree,Not agree,1/15/2021 14:46
Puerto Rico,PR,1/14/2021,31,85954,80111.0,5843.0,1138,141.0,1692,1410.0,282.0,13,0.0,Agree,Agree,1/15/2021 14:46
Palau,PW,1/14/2021,31,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1/15/2021 14:46
Rhode Island,RI,1/14/2021,31,104722,0.0,0.0,1013,0.0,2139,0.0,0.0,10,0.0,Not agree,0,1/15/2021 14:46
Marshall Islands,MH,1/14/2021,31,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,1/15/2021 14:46
South Carolina,SC,1/14/2021,31,394981,347912.0,47069.0,3336,793.0,6522,0.0,0.0,66,8.0,Agree,Not agree,4/14/2021 13:28
South Dakota,SD,1/14/2021,31,104512,0.0,0.0,317,83.0,1614,1306.0,308.0,10,0.0,0,Agree,1/15/2021 14:46
Tennessee,TN,1/14/2021,31,670482,576406.0,94076.0,4983,1196.0,8232,6909.0,1323.0,84,31.0,Agree,Agree,1/15/2021 14:46
Texas,TX,1/14/2021,31,2045699,0.0,0.0,24325,4138.0,35764,0.0,0.0,358,0.0,Not agree,Not agree,1/15/2021 0:00
Utah,UT,1/14/2021,31,317559,317559.0,0.0,2742,0.0,1460,1421.0,39.0,11,1.0,Agree,Agree,1/15/2021 11:02
Virginia,VA,1/14/2021,31,422634,346917.0,75717.0,4795,1182.0,5656,4982.0,674.0,30,0.0,Agree,Agree,1/15/2021 14:46
Virgin Islands,VI,1/14/2021,31,2218,0.0,0.0,0,0.0,24,0.0,0.0,0,0.0,0,0,1/15/2021 14:46
Vermont,VT,1/14/2021,31,9573,0.0,0.0,205,2.0,162,0.0,0.0,4,1.0,Not agree,Not agree,1/15/2021 14:46
Washington,WA,1/14/2021,31,283777,0.0,0.0,2575,133.0,3876,0.0,0.0,38,0.0,0,0,1/15/2021 14:46
Wisconsin,WI,1/14/2021,31,561160,515982.0,45178.0,3140,428.0,5728,5290.0,438.0,49,7.0,Agree,Agree,1/15/2021 14:46
West Virginia,WV,1/14/2021,31,105219,84569.0,20650.0,827,143.0,1702,0.0,0.0,31,8.0,Agree,Not agree,1/15/2021 14:46
Wyoming,WY,1/14/2021,31,48701,41628.0,7073.0,412,67.0,522,522.0,0.0,0,0.0,Agree,Agree,1/15/2021 14:46
Alaska,AK,1/15/2021,32,49835,0.0,0.0,300,0.0,228,0.0,0.0,1,0.0,0,0,1/16/2021 14:46
Alabama,AL,1/15/2021,32,417528,332085.0,85443.0,2945,591.0,6030,5038.0,992.0,85,24.0,Agree,Agree,1/16/2021 14:46
Arkansas,AR,1/15/2021,32,267635,0.0,0.0,3124,984.0,4263,0.0,0.0,35,5.0,Not agree,Not agree,1/16/2021 14:46
American Samoa,AS,1/15/2021,32,3,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1/16/2021 14:46
Arizona,AZ,1/15/2021,32,658186,621777.0,36409.0,9146,671.0,11040,9931.0,1109.0,185,32.0,Agree,Agree,1/16/2021 14:46
California,CA,1/15/2021,32,2859624,0.0,0.0,42655,0.0,32291,0.0,0.0,637,0.0,Not agree,Not agree,1/16/2021 14:46
Colorado,CO,1/15/2021,32,371458,354390.0,17068.0,2281,199.0,5343,4659.0,684.0,27,0.0,Agree,Agree,1/16/2021 14:46
Connecticut,CT,1/15/2021,32,223422,210193.0,13229.0,1878,174.0,6594,5355.0,1239.0,41,5.0,Agree,Agree,1/16/2021 14:46
District of Columbia,DC,1/15/2021,32,33140,0.0,0.0,320,0.0,842,0.0,0.0,0,0.0,0,0,1/16/2021 14:46
Delaware,DE,1/15/2021,32,68727,65649.0,3078.0,662,44.0,1002,897.0,105.0,7,0.0,Agree,Agree,1/16/2021 14:46
Florida,FL,1/15/2021,32,1519944,0.0,0.0,16415,4136.0,23799,0.0,0.0,186,22.0,Not agree,Not agree,1/16/2021 14:46
Micronesia,FM,1/15/2021,32,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,1/16/2021 14:46
Georgia,GA,1/15/2021,32,801130,668068.0,133062.0,9806,2458.0,12138,10878.0,1260.0,163,6.0,Agree,Agree,1/16/2021 14:46
Guam,GU,1/15/2021,32,7474,0.0,0.0,17,4.0,125,0.0,0.0,1,0.0,Not agree,Not agree,1/16/2021 14:46
Hawaii,HI,1/15/2021,32,23448,0.0,0.0,143,0.0,315,0.0,0.0,0,0.0,Not agree,Not agree,1/16/2021 14:46
Iowa,IA,1/15/2021,32,303120,0.0,0.0,1296,266.0,4257,0.0,0.0,6,6.0,Not agree,Not agree,1/16/2021 14:46
Idaho,ID,1/15/2021,32,153358,125751.0,27607.0,0,0.0,1591,1401.0,190.0,0,0.0,Agree,Agree,1/15/2021 10:21
Illinois,IL,1/15/2021,32,1059324,1059324.0,0.0,6642,0.0,19873,18049.0,1824.0,149,28.0,Agree,Agree,1/16/2021 14:46
Indiana,IN,1/15/2021,32,583160,0.0,0.0,4666,0.0,9246,8872.0,374.0,44,2.0,Not agree,Agree,1/16/2021 14:46
Kansas,KS,1/15/2021,32,256134,213432.0,42702.0,4093,0.0,3502,0.0,0.0,147,0.0,Agree,0,1/16/2021 14:46
Kentucky,KY,1/15/2021,32,321270,255670.0,65600.0,3925,949.0,3061,2829.0,232.0,19,3.0,Agree,Agree,1/16/2021 14:46
Louisiana,LA,1/15/2021,32,364853,0.0,0.0,3705,1602.0,8080,7631.0,449.0,0,0.0,Not agree,Agree,1/16/2021 14:46
Massachusetts,MA,1/15/2021,32,448267,438371.0,9896.0,5074,0.0,13439,13231.0,208.0,75,0.0,Agree,Agree,1/16/2021 14:46
Maryland,MD,1/15/2021,32,324031,0.0,0.0,3292,0.0,6541,6369.0,172.0,47,0.0,0,Agree,1/16/2021 14:46
Maine,ME,1/15/2021,32,33219,27249.0,5970.0,440,112.0,507,499.0,8.0,30,1.0,Agree,Agree,1/16/2021 14:46
Michigan,MI,1/15/2021,32,579574,533602.0,45972.0,3001,403.0,14550,13701.0,849.0,39,10.0,Agree,Agree,1/16/2021 14:46
Minnesota,MN,1/15/2021,32,443562,0.0,0.0,1627,226.0,5918,5637.0,281.0,33,2.0,0,Agree,1/16/2021 14:46
Missouri,MO,1/15/2021,32,494090,0.0,0.0,3583,1888.0,6253,0.0,0.0,52,0.0,Not agree,Not agree,1/16/2021 9:46
Northern Mariana Islands,MP,1/15/2021,32,128,128.0,0.0,0,0.0,2,2.0,0.0,0,0.0,Agree,Agree,1/16/2021 14:46
Mississippi,MS,1/15/2021,32,250869,162949.0,87920.0,2680,1528.0,5481,4147.0,1334.0,70,36.0,Agree,Agree,1/16/2021 14:46
Montana,MT,1/15/2021,32,88635,88635.0,0.0,525,0.0,1086,1086.0,0.0,9,0.0,Agree,Agree,1/16/2021 14:46
North Carolina,NC,1/15/2021,32,659840,596770.0,63070.0,8914,1409.0,7933,7323.0,610.0,108,15.0,Agree,Agree,1/16/2021 14:46
North Dakota,ND,1/15/2021,32,95714,91924.0,3790.0,115,28.0,1381,0.0,0.0,8,0.0,Agree,Not agree,1/16/2021 14:46
Nebraska,NE,1/15/2021,32,180910,0.0,0.0,779,0.0,1837,0.0,0.0,19,0.0,Not agree,Not agree,1/16/2021 14:46
New Hampshire,NH,1/15/2021,32,55500,0.0,0.0,722,197.0,908,0.0,0.0,11,6.0,Not agree,Not agree,1/16/2021 14:46
New Jersey,NJ,1/15/2021,32,616032,555299.0,60733.0,6311,852.0,20320,18229.0,2091.0,67,0.0,Agree,Agree,1/16/2021 14:46
New Mexico,NM,1/15/2021,32,161805,0.0,0.0,1262,0.0,2874,0.0,0.0,38,0.0,0,Not agree,1/16/2021 14:46
Nevada,NV,1/15/2021,32,258050,0.0,0.0,1878,0.0,3698,0.0,0.0,40,0.0,0,0,1/16/2021 14:46
New York,NY,1/15/2021,32,695193,0.0,0.0,12217,0.0,14457,0.0,0.0,132,0.0,Not agree,Not agree,1/16/2021 14:46
New York City,NY,1/15/2021,32,525909,455896.0,70013.0,6471,1237.0,25971,21109.0,4862.0,62,-9.0,Agree,Agree,1/16/2021 14:46
Ohio,OH,1/15/2021,32,814442,719642.0,94800.0,7149,1675.0,10057,9030.0,1027.0,67,11.0,Agree,Agree,1/16/2021 14:46
Oklahoma,OK,1/15/2021,32,373381,300732.0,72649.0,2723,700.0,5251,4543.0,708.0,54,18.0,Agree,Agree,1/16/2021 0:00
Oregon,OR,1/15/2021,32,131258,129538.0,1720.0,1012,0.0,1758,1743.0,15.0,21,0.0,Agree,Agree,1/16/2021 14:46
Pennsylvania,PA,1/15/2021,32,754611,666521.0,88090.0,6047,1226.0,18957,0.0,0.0,215,153.0,Agree,Not agree,1/16/2021 14:46
Puerto Rico,PR,1/15/2021,32,86523,80590.0,5933.0,569,90.0,1703,1419.0,284.0,11,2.0,Agree,Agree,1/16/2021 14:46
Palau,PW,1/15/2021,32,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1/16/2021 14:46
Rhode Island,RI,1/15/2021,32,105639,0.0,0.0,917,0.0,2155,0.0,0.0,16,0.0,Not agree,0,1/16/2021 14:46
Marshall Islands,MH,1/15/2021,32,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,1/16/2021 14:46
South Carolina,SC,1/15/2021,32,401549,353406.0,48143.0,6568,1074.0,6597,0.0,0.0,75,10.0,Agree,Not agree,4/14/2021 13:28
South Dakota,SD,1/15/2021,32,104937,0.0,0.0,425,126.0,1629,1316.0,313.0,15,5.0,0,Agree,1/16/2021 14:46
Tennessee,TN,1/15/2021,32,676039,580743.0,95296.0,5557,1220.0,8311,6970.0,1341.0,79,18.0,Agree,Agree,1/16/2021 14:46
Texas,TX,1/15/2021,32,2072903,0.0,0.0,27204,5214.0,36088,0.0,0.0,324,0.0,Not agree,Not agree,1/16/2021 0:00
Utah,UT,1/15/2021,32,320102,320102.0,0.0,2543,0.0,1472,1433.0,39.0,12,0.0,Agree,Agree,1/16/2021 14:46
Virginia,VA,1/15/2021,32,429391,351970.0,77421.0,6757,1704.0,5706,5016.0,690.0,50,16.0,Agree,Agree,1/16/2021 14:46
Virgin Islands,VI,1/15/2021,32,2218,0.0,0.0,0,0.0,24,0.0,0.0,0,0.0,0,0,1/16/2021 14:46
Vermont,VT,1/15/2021,32,9734,0.0,0.0,161,5.0,163,0.0,0.0,1,0.0,Not agree,Not agree,1/16/2021 14:46
Washington,WA,1/15/2021,32,285970,0.0,0.0,2193,133.0,3903,0.0,0.0,27,0.0,0,0,1/16/2021 14:46
Wisconsin,WI,1/15/2021,32,563866,518251.0,45615.0,2706,437.0,5770,5322.0,448.0,42,10.0,Agree,Agree,1/16/2021 14:46
West Virginia,WV,1/15/2021,32,106649,85713.0,20936.0,1430,286.0,1733,0.0,0.0,31,7.0,Agree,Not agree,1/16/2021 14:46
Wyoming,WY,1/15/2021,32,48909,41773.0,7136.0,208,63.0,522,522.0,0.0,0,0.0,Agree,Agree,1/16/2021 14:46
Alaska,AK,1/16/2021,33,50017,0.0,0.0,182,0.0,228,0.0,0.0,0,0.0,0,0,1/17/2021 15:43
Alabama,AL,1/16/2021,33,420681,334443.0,86238.0,3153,795.0,6119,5098.0,1021.0,89,29.0,Agree,Agree,1/17/2021 15:43
Arkansas,AR,1/16/2021,33,270178,0.0,0.0,2543,834.0,4293,0.0,0.0,30,5.0,Not agree,Not agree,1/17/2021 15:43
American Samoa,AS,1/16/2021,33,3,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1/17/2021 15:43
Arizona,AZ,1/16/2021,33,666901,629995.0,36906.0,8715,497.0,11248,10115.0,1133.0,208,24.0,Agree,Agree,1/17/2021 15:43
California,CA,1/16/2021,33,2900246,0.0,0.0,40622,0.0,32960,0.0,0.0,669,0.0,Not agree,Not agree,1/17/2021 15:43
Colorado,CO,1/16/2021,33,373483,356169.0,17314.0,2025,246.0,5363,4679.0,684.0,20,0.0,Agree,Agree,1/17/2021 15:43
Connecticut,CT,1/16/2021,33,223422,210193.0,13229.0,0,0.0,6594,5355.0,1239.0,0,0.0,Agree,Agree,1/17/2021 15:43
District of Columbia,DC,1/16/2021,33,33537,0.0,0.0,397,0.0,847,0.0,0.0,5,0.0,0,0,1/17/2021 15:43
Delaware,DE,1/16/2021,33,69372,66226.0,3146.0,645,68.0,1016,910.0,106.0,14,1.0,Agree,Agree,1/17/2021 15:43
Florida,FL,1/16/2021,33,1531830,0.0,0.0,11886,2085.0,24004,0.0,0.0,205,19.0,Not agree,Not agree,1/17/2021 15:43
Micronesia,FM,1/16/2021,33,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,1/17/2021 15:43
Georgia,GA,1/16/2021,33,809663,674994.0,134669.0,8533,1607.0,12291,11029.0,1262.0,153,2.0,Agree,Agree,1/17/2021 15:43
Guam,GU,1/16/2021,33,7474,0.0,0.0,0,0.0,125,0.0,0.0,0,0.0,Not agree,Not agree,1/17/2021 15:43
Hawaii,HI,1/16/2021,33,23604,0.0,0.0,156,0.0,317,0.0,0.0,2,0.0,Not agree,Not agree,1/17/2021 15:43
Iowa,IA,1/16/2021,33,304270,0.0,0.0,1150,244.0,4321,0.0,0.0,64,64.0,Not agree,Not agree,1/17/2021 15:43
