,state_name,state_code,date,day_num,total_cases,confirmed_cases,probable_cases,new_cases,pnew_cases,total_deaths,confirmed_deaths,probable_deaths,new_deaths,pnew_deaths,consent_cases,consent_deaths,created_at
25687,Connecticut,CT,3/25/2021,101,303510,280937.0,22573.0,1488,102.0,7862,6462.0,1400.0,10,3.0,Agree,Agree,3/26/2021 14:14
25688,District of Columbia,DC,3/25/2021,101,43669,0.0,0.0,74,0.0,1053,0.0,0.0,0,0.0,0,0,3/26/2021 14:14
25689,Delaware,DE,3/25/2021,101,93038,87755.0,5283.0,219,42.0,1536,1398.0,138.0,1,0.0,Agree,Agree,3/26/2021 14:14
25690,Florida,FL,3/25/2021,101,1989922,0.0,0.0,5648,1643.0,32957,0.0,0.0,107,12.0,Not agree,Not agree,3/26/2021 14:14
25691,,FSM,3/25/2021,101,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,3/26/2021 14:14
25692,Georgia,GA,3/25/2021,101,1051361,846745.0,204616.0,1964,779.0,18751,16336.0,2415.0,91,12.0,Agree,Agree,3/26/2021 14:14
25693,Guam,GU,3/25/2021,101,7796,0.0,0.0,2,0.0,134,0.0,0.0,0,0.0,Not agree,Not agree,3/26/2021 14:14
25694,Hawaii,HI,3/25/2021,101,28160,0.0,0.0,115,0.0,455,0.0,0.0,1,0.0,Not agree,Not agree,3/26/2021 14:14
25695,Iowa,IA,3/25/2021,101,347872,0.0,0.0,667,199.0,5708,0.0,0.0,19,19.0,Not agree,Not agree,3/26/2021 14:14
25696,Idaho,ID,3/25/2021,101,178887,143872.0,35015.0,333,107.0,1954,1705.0,249.0,2,0.0,Agree,Agree,3/26/2021 14:14
25697,Illinois,IL,3/25/2021,101,1229898,1229898.0,0.0,2190,0.0,23442,21171.0,2271.0,34,-1.0,Agree,Agree,3/26/2021 14:14
25698,Indiana,IN,3/25/2021,101,680998,0.0,0.0,952,0.0,12982,12576.0,406.0,7,-1.0,Not agree,Agree,3/26/2021 14:14
25699,Kansas,KS,3/25/2021,101,300927,243455.0,57472.0,0,0.0,4881,0.0,0.0,0,0.0,Agree,0,3/26/2021 14:14
25700,Kentucky,KY,3/25/2021,101,423414,322752.0,100662.0,720,290.0,5970,5408.0,562.0,19,11.0,Agree,Agree,3/26/2021 14:14
25701,Louisiana,LA,3/25/2021,101,442620,0.0,0.0,399,122.0,10073,9251.0,822.0,17,4.0,Not agree,Agree,3/26/2021 14:14
25702,Massachusetts,MA,3/25/2021,101,596194,586298.0,9896.0,2274,0.0,16879,16671.0,208.0,39,0.0,Agree,Agree,3/26/2021 14:14
25703,Maryland,MD,3/25/2021,101,405323,0.0,0.0,1341,0.0,8232,8047.0,185.0,15,0.0,0,Agree,3/25/2021 12:27
25704,Maine,ME,3/25/2021,101,49444,38058.0,11386.0,253,177.0,731,708.0,23.0,0,0.0,Agree,Agree,3/26/2021 14:14
25705,Michigan,MI,3/25/2021,101,712393,642869.0,69524.0,5843,619.0,17003,15984.0,1019.0,24,5.0,Agree,Agree,3/26/2021 14:14
25706,Minnesota,MN,3/25/2021,101,510398,0.0,0.0,1857,310.0,6892,6440.0,452.0,26,14.0,0,Agree,3/26/2021 14:14
25707,Missouri,MO,3/25/2021,101,574417,0.0,0.0,930,451.0,8438,0.0,0.0,3,0.0,Not agree,Not agree,3/26/2021 14:14
25708,Northern Mariana Islands,MP,3/25/2021,101,159,159.0,0.0,0,0.0,2,2.0,0.0,0,0.0,Agree,Agree,3/26/2021 14:14
25709,Mississippi,MS,3/25/2021,101,304210,186922.0,117288.0,268,157.0,6998,4855.0,2143.0,0,3.0,Agree,Agree,3/26/2021 14:14
25710,Montana,MT,3/25/2021,101,103830,96711.0,7119.0,164,29.0,1435,1435.0,0.0,4,0.0,Agree,Agree,3/26/2021 14:14
25711,North Carolina,NC,3/25/2021,101,905528,783358.0,122170.0,4266,1273.0,12028,10623.0,1405.0,66,9.0,Agree,Agree,3/26/2021 14:14
25712,North Dakota,ND,3/25/2021,101,102382,96164.0,6218.0,184,44.0,1466,0.0,0.0,1,0.0,Agree,Not agree,3/26/2021 14:14
25713,Nebraska,NE,3/25/2021,101,207667,0.0,0.0,728,0.0,2175,0.0,0.0,10,0.0,Not agree,Not agree,3/26/2021 14:14
25714,New Hampshire,NH,3/25/2021,101,82039,0.0,0.0,518,296.0,1229,0.0,0.0,1,1.0,Not agree,Not agree,3/26/2021 14:14
25715,New Jersey,NJ,3/25/2021,101,881882,777521.0,104361.0,3946,525.0,24330,21795.0,2535.0,38,0.0,Agree,Agree,3/26/2021 14:14
25716,New Mexico,NM,3/25/2021,101,190491,0.0,0.0,216,0.0,3916,0.0,0.0,7,0.0,0,Not agree,3/26/2021 14:14
25717,Nevada,NV,3/25/2021,101,302171,0.0,0.0,444,0.0,5215,0.0,0.0,12,0.0,0,0,3/26/2021 14:14
25718,New York,NY,3/25/2021,101,1002364,0.0,0.0,4048,0.0,18653,0.0,0.0,15,0.0,Not agree,Not agree,3/26/2021 14:14
25719,,NYC,3/25/2021,101,826870,688463.0,138407.0,4145,965.0,30900,25861.0,5039.0,47,-1.0,Agree,Agree,3/26/2021 14:14
25720,Ohio,OH,3/25/2021,101,1006171,854450.0,151721.0,1501,449.0,18388,18388.0,0.0,0,0.0,Agree,Agree,3/26/2021 14:14
25721,Oklahoma,OK,3/25/2021,101,440000,347397.0,92603.0,244,65.0,6657,5640.0,1017.0,2,0.0,Agree,Agree,3/26/2021 0:00
25722,Oregon,OR,3/25/2021,101,162806,162806.0,0.0,421,0.0,2370,2370.0,0.0,2,0.0,Agree,Agree,3/26/2021 14:14
25723,Pennsylvania,PA,3/25/2021,101,1000240,853113.0,147127.0,3623,768.0,24917,0.0,0.0,41,25.0,Agree,Not agree,3/26/2021 14:14
25724,Puerto Rico,PR,3/25/2021,101,105226,96443.0,8783.0,260,110.0,2106,1793.0,313.0,3,0.0,Agree,Agree,3/26/2021 14:14
25725,Palau,PW,3/25/2021,101,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3/26/2021 14:14
25726,Rhode Island,RI,3/25/2021,101,135431,0.0,0.0,478,0.0,2612,0.0,0.0,3,0.0,Not agree,0,3/26/2021 14:14
25727,,RMI,3/25/2021,101,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,3/26/2021 14:14
25728,South Carolina,SC,3/25/2021,101,548574,462490.0,86084.0,1136,439.0,9166,0.0,0.0,10,1.0,Agree,Not agree,4/14/2021 13:28
25729,South Dakota,SD,3/25/2021,101,116624,0.0,0.0,254,61.0,1927,1570.0,357.0,3,1.0,0,Agree,3/26/2021 14:14
25730,Tennessee,TN,3/25/2021,101,806011,669707.0,136304.0,1519,353.0,11796,9480.0,2316.0,4,1.0,Agree,Agree,3/26/2021 14:14
25731,Texas,TX,3/25/2021,101,2759866,0.0,0.0,3234,897.0,47773,0.0,0.0,30,0.0,Not agree,Not agree,3/26/2021 0:00
25732,Utah,UT,3/25/2021,101,383260,383260.0,0.0,527,0.0,2088,2030.0,58.0,6,0.0,Agree,Agree,3/26/2021 14:14
25733,Virginia,VA,3/25/2021,101,612063,479006.0,133057.0,1800,674.0,10155,8515.0,1640.0,8,0.0,Agree,Agree,3/26/2021 14:14
25734,Virgin Islands,VI,3/25/2021,101,2877,0.0,0.0,1,0.0,25,0.0,0.0,0,0.0,0,0,3/26/2021 14:14
25735,Vermont,VT,3/25/2021,101,18215,0.0,0.0,187,6.0,223,0.0,0.0,1,0.0,Not agree,Not agree,3/26/2021 14:14
25736,Washington,WA,3/25/2021,101,358606,0.0,0.0,1107,166.0,5213,0.0,0.0,13,0.0,0,0,3/26/2021 14:14
25737,Wisconsin,WI,3/25/2021,101,632123,574436.0,57687.0,822,285.0,7267,6599.0,668.0,4,2.0,Agree,Agree,3/26/2021 14:14
25738,West Virginia,WV,3/25/2021,101,139251,110585.0,28666.0,433,122.0,2624,0.0,0.0,5,1.0,Agree,Not agree,3/26/2021 14:14
25739,Wyoming,WY,3/25/2021,101,55920,47322.0,8598.0,33,9.0,695,695.0,0.0,0,0.0,Agree,Agree,3/26/2021 14:14
25740,Alaska,AK,3/26/2021,102,59710,0.0,0.0,182,0.0,309,0.0,0.0,0,0.0,0,0,3/27/2021 14:01
25741,Alabama,AL,3/26/2021,102,513580,400120.0,113460.0,442,140.0,10523,8299.0,2224.0,19,0.0,Agree,Agree,3/27/2021 14:01
25742,Arkansas,AR,3/26/2021,102,329695,0.0,0.0,184,78.0,5583,0.0,0.0,12,8.0,Not agree,Not agree,3/27/2021 14:01
25743,American Samoa,AS,3/26/2021,102,0,0.0,0.0,-4,0.0,0,0.0,0.0,0,0.0,0,0,3/27/2021 14:01
25744,Arizona,AZ,3/26/2021,102,838558,779644.0,58914.0,571,105.0,16898,14965.0,1933.0,24,-1.0,Agree,Agree,3/27/2021 14:01
25745,California,CA,3/26/2021,102,3555915,0.0,0.0,2608,0.0,57336,0.0,0.0,245,0.0,Not agree,Not agree,3/27/2021 14:01
25746,Colorado,CO,3/26/2021,102,456302,428558.0,27744.0,1409,140.0,6086,5362.0,724.0,4,-2.0,Agree,Agree,3/27/2021 14:01
25747,Connecticut,CT,3/26/2021,102,305210,282328.0,22882.0,1700,309.0,7865,6463.0,1402.0,3,2.0,Agree,Agree,3/27/2021 14:01
25748,District of Columbia,DC,3/26/2021,102,43825,0.0,0.0,156,0.0,1055,0.0,0.0,2,0.0,0,0,3/27/2021 14:01
25749,Delaware,DE,3/26/2021,102,93325,88006.0,5319.0,287,36.0,1536,1398.0,138.0,0,0.0,Agree,Agree,3/27/2021 14:01
25750,Florida,FL,3/26/2021,102,1995548,0.0,0.0,5626,1598.0,33116,0.0,0.0,159,12.0,Not agree,Not agree,3/27/2021 14:01
25751,,FSM,3/26/2021,102,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,3/27/2021 14:01
25752,Georgia,GA,3/26/2021,102,1053020,847805.0,205215.0,1659,599.0,18849,16417.0,2432.0,98,17.0,Agree,Agree,3/27/2021 14:01
25753,Guam,GU,3/26/2021,102,7796,0.0,0.0,0,0.0,134,0.0,0.0,0,0.0,Not agree,Not agree,3/27/2021 14:01
25754,Hawaii,HI,3/26/2021,102,28277,0.0,0.0,117,0.0,456,0.0,0.0,1,0.0,Not agree,Not agree,3/27/2021 14:01
25755,Iowa,IA,3/26/2021,102,348695,0.0,0.0,823,286.0,5716,0.0,0.0,8,8.0,Not agree,Not agree,3/27/2021 14:01
25756,Idaho,ID,3/26/2021,102,179204,144114.0,35090.0,317,75.0,1954,1705.0,249.0,0,0.0,Agree,Agree,3/27/2021 14:01
25757,Illinois,IL,3/26/2021,102,1232900,1232900.0,0.0,3002,0.0,23472,21203.0,2269.0,30,-2.0,Agree,Agree,3/27/2021 14:01
25758,Indiana,IN,3/26/2021,102,682099,0.0,0.0,1101,0.0,13002,12596.0,406.0,20,0.0,Not agree,Agree,3/27/2021 14:01
25759,Kansas,KS,3/26/2021,102,301433,243860.0,57573.0,506,101.0,4891,0.0,0.0,10,1.0,Agree,0,3/27/2021 14:01
25760,Kentucky,KY,3/26/2021,102,424055,323113.0,100942.0,641,280.0,6008,5438.0,570.0,27,8.0,Agree,Agree,3/27/2021 14:01
25761,Louisiana,LA,3/26/2021,102,443069,0.0,0.0,449,148.0,10087,9258.0,829.0,14,7.0,Not agree,Agree,3/27/2021 14:01
25762,Massachusetts,MA,3/26/2021,102,598495,588599.0,9896.0,2301,0.0,16919,16711.0,208.0,40,0.0,Agree,Agree,3/27/2021 14:01
25763,Maryland,MD,3/26/2021,102,406709,0.0,0.0,1386,0.0,8246,8061.0,185.0,14,0.0,0,Agree,3/27/2021 14:01
25764,Maine,ME,3/26/2021,102,49654,38223.0,11431.0,210,45.0,736,713.0,23.0,5,0.0,Agree,Agree,3/27/2021 14:01
25765,Michigan,MI,3/26/2021,102,718455,647899.0,70556.0,6062,1032.0,17023,16004.0,1019.0,20,0.0,Agree,Agree,3/27/2021 14:01
25766,Minnesota,MN,3/26/2021,102,512097,0.0,0.0,1699,257.0,6899,6447.0,452.0,7,0.0,0,Agree,3/27/2021 14:01
25767,Missouri,MO,3/26/2021,102,574994,0.0,0.0,577,229.0,8440,0.0,0.0,2,0.0,Not agree,Not agree,3/27/2021 14:01
25768,Northern Mariana Islands,MP,3/26/2021,102,159,159.0,0.0,0,0.0,2,2.0,0.0,0,0.0,Agree,Agree,3/27/2021 14:01
25769,Mississippi,MS,3/26/2021,102,304420,187030.0,117390.0,210,102.0,7000,4857.0,2143.0,2,0.0,Agree,Agree,3/27/2021 14:01
25770,Montana,MT,3/26/2021,102,103980,96832.0,7148.0,150,29.0,1435,1435.0,0.0,0,0.0,Agree,Agree,3/27/2021 14:01
25771,North Carolina,NC,3/26/2021,102,905528,783358.0,122170.0,0,0.0,12028,10623.0,1405.0,0,0.0,Agree,Agree,3/27/2021 14:01
25772,North Dakota,ND,3/26/2021,102,102536,96284.0,6252.0,154,34.0,1466,0.0,0.0,0,0.0,Agree,Not agree,3/27/2021 14:01
25773,Nebraska,NE,3/26/2021,102,207667,0.0,0.0,0,0.0,2175,0.0,0.0,0,0.0,Not agree,Not agree,3/27/2021 14:01
25774,New Hampshire,NH,3/26/2021,102,82374,0.0,0.0,335,160.0,1231,0.0,0.0,2,0.0,Not agree,Not agree,3/27/2021 14:01
25775,New Jersey,NJ,3/26/2021,102,887481,781777.0,105704.0,5599,1343.0,24358,21823.0,2535.0,28,0.0,Agree,Agree,3/27/2021 14:01
25776,New Mexico,NM,3/26/2021,102,190716,0.0,0.0,225,0.0,3923,0.0,0.0,7,0.0,0,Not agree,3/27/2021 14:01
25777,Nevada,NV,3/26/2021,102,302616,0.0,0.0,445,0.0,5226,0.0,0.0,11,0.0,0,0,3/27/2021 14:01
25778,New York,NY,3/26/2021,102,1006478,0.0,0.0,4114,0.0,18665,0.0,0.0,12,0.0,Not agree,Not agree,3/27/2021 14:01
25779,,NYC,3/26/2021,102,830866,691210.0,139656.0,3996,1249.0,30966,25917.0,5049.0,66,10.0,Agree,Agree,3/27/2021 14:01
25780,Ohio,OH,3/26/2021,102,1008913,856310.0,152603.0,2742,882.0,18530,18530.0,0.0,142,0.0,Agree,Agree,3/27/2021 14:01
25781,Oklahoma,OK,3/26/2021,102,440223,347553.0,92670.0,223,67.0,6659,5642.0,1017.0,2,0.0,Agree,Agree,3/27/2021 0:00
25782,Oregon,OR,3/26/2021,102,163295,163295.0,0.0,489,0.0,2373,2373.0,0.0,3,0.0,Agree,Agree,3/27/2021 14:01
25783,Pennsylvania,PA,3/26/2021,102,1005167,856685.0,148482.0,4927,1355.0,24953,0.0,0.0,36,-28.0,Agree,Not agree,3/27/2021 14:01
25784,Puerto Rico,PR,3/26/2021,102,105625,96732.0,8893.0,399,110.0,2109,1796.0,313.0,3,0.0,Agree,Agree,3/27/2021 14:01
25785,Palau,PW,3/26/2021,102,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3/27/2021 14:01
25786,Rhode Island,RI,3/26/2021,102,135928,0.0,0.0,497,0.0,2615,0.0,0.0,3,0.0,Not agree,0,3/27/2021 14:01
25787,,RMI,3/26/2021,102,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,3/27/2021 14:01
25788,South Carolina,SC,3/26/2021,102,549747,463249.0,86498.0,1173,414.0,9178,0.0,0.0,12,3.0,Agree,Not agree,4/14/2021 13:28
25789,South Dakota,SD,3/26/2021,102,116833,0.0,0.0,209,53.0,1928,1571.0,357.0,1,0.0,0,Agree,3/27/2021 14:01
25790,Tennessee,TN,3/26/2021,102,806792,670431.0,136361.0,781,57.0,11816,9494.0,2322.0,20,6.0,Agree,Agree,3/27/2021 14:01
25791,Texas,TX,3/26/2021,102,2765446,0.0,0.0,5580,996.0,47803,0.0,0.0,30,0.0,Not agree,Not agree,3/27/2021 0:00
25792,Utah,UT,3/26/2021,102,383713,383713.0,0.0,453,0.0,2091,2033.0,58.0,3,0.0,Agree,Agree,3/27/2021 14:01
25793,Virginia,VA,3/26/2021,102,613975,480406.0,133569.0,1912,512.0,10179,8537.0,1642.0,24,2.0,Agree,Agree,3/27/2021 14:01
25794,Virgin Islands,VI,3/26/2021,102,2888,0.0,0.0,11,0.0,25,0.0,0.0,0,0.0,0,0,3/27/2021 14:01
25795,Vermont,VT,3/26/2021,102,18498,0.0,0.0,283,5.0,224,0.0,0.0,1,0.0,Not agree,Not agree,3/27/2021 14:01
25796,Washington,WA,3/26/2021,102,359666,0.0,0.0,1060,132.0,5218,0.0,0.0,5,0.0,0,0,3/27/2021 14:01
25797,Wisconsin,WI,3/26/2021,102,632945,574870.0,58075.0,822,388.0,7271,6597.0,674.0,4,6.0,Agree,Agree,3/27/2021 14:01
25798,West Virginia,WV,3/26/2021,102,139750,110942.0,28808.0,499,142.0,2628,0.0,0.0,4,0.0,Agree,Not agree,3/27/2021 14:01
25799,Wyoming,WY,3/26/2021,102,56046,47438.0,8608.0,126,10.0,695,695.0,0.0,0,0.0,Agree,Agree,3/27/2021 14:01
25800,Alaska,AK,3/27/2021,103,59710,0.0,0.0,0,0.0,309,0.0,0.0,0,0.0,0,0,3/28/2021 13:52
25801,Alabama,AL,3/27/2021,103,514072,400484.0,113588.0,492,128.0,10526,8302.0,2224.0,3,0.0,Agree,Agree,3/28/2021 13:52
25802,Arkansas,AR,3/27/2021,103,329860,0.0,0.0,165,42.0,5590,0.0,0.0,7,0.0,Not agree,Not agree,3/28/2021 13:52
25803,American Samoa,AS,3/27/2021,103,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3/28/2021 13:52
25804,Arizona,AZ,3/27/2021,103,839334,780287.0,59047.0,776,133.0,16912,14976.0,1936.0,14,3.0,Agree,Agree,3/28/2021 13:52
25805,California,CA,3/27/2021,103,3559193,0.0,0.0,3278,0.0,57551,0.0,0.0,215,0.0,Not agree,Not agree,3/28/2021 13:52
25806,Colorado,CO,3/27/2021,103,457597,429751.0,27846.0,1295,102.0,6089,5366.0,723.0,3,-1.0,Agree,Agree,3/28/2021 13:52
25807,Connecticut,CT,3/27/2021,103,305210,282328.0,22882.0,0,0.0,7865,6463.0,1402.0,0,0.0,Agree,Agree,3/28/2021 13:52
25808,District of Columbia,DC,3/27/2021,103,44051,0.0,0.0,226,0.0,1056,0.0,0.0,1,0.0,0,0,3/28/2021 13:52
25809,Delaware,DE,3/27/2021,103,93701,88324.0,5377.0,376,58.0,1544,1406.0,138.0,8,0.0,Agree,Agree,3/28/2021 13:52
25810,Florida,FL,3/27/2021,103,2001325,0.0,0.0,5777,1889.0,33142,0.0,0.0,26,-1.0,Not agree,Not agree,3/28/2021 13:52
25811,,FSM,3/27/2021,103,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,3/28/2021 13:52
25812,Georgia,GA,3/27/2021,103,1054430,848859.0,205571.0,1410,356.0,18926,16487.0,2439.0,77,7.0,Agree,Agree,3/28/2021 13:52
25813,Guam,GU,3/27/2021,103,7800,0.0,0.0,4,0.0,134,0.0,0.0,0,0.0,Not agree,Not agree,3/28/2021 13:52
25814,Hawaii,HI,3/27/2021,103,28381,0.0,0.0,104,0.0,459,0.0,0.0,3,0.0,Not agree,Not agree,3/28/2021 13:52
25815,Iowa,IA,3/27/2021,103,349178,0.0,0.0,483,91.0,5718,0.0,0.0,2,2.0,Not agree,Not agree,3/28/2021 13:52
25816,Idaho,ID,3/27/2021,103,179428,144284.0,35144.0,224,54.0,1954,1705.0,249.0,0,0.0,Agree,Agree,3/28/2021 13:52
25817,Illinois,IL,3/27/2021,103,1235578,1235578.0,0.0,2678,0.0,23498,21228.0,2270.0,26,1.0,Agree,Agree,3/28/2021 13:52
25818,Indiana,IN,3/27/2021,103,683076,0.0,0.0,977,0.0,13011,12605.0,406.0,9,0.0,Not agree,Agree,3/28/2021 13:52
25819,Kansas,KS,3/27/2021,103,301433,243860.0,57573.0,0,0.0,4891,0.0,0.0,0,0.0,Agree,0,3/28/2021 13:52
25820,Kentucky,KY,3/27/2021,103,424666,323473.0,101193.0,611,251.0,6023,5451.0,572.0,15,2.0,Agree,Agree,3/28/2021 13:52
25821,Louisiana,LA,3/27/2021,103,443069,0.0,0.0,0,0.0,10087,9258.0,829.0,0,0.0,Not agree,Agree,3/28/2021 13:52
25822,Massachusetts,MA,3/27/2021,103,600857,590961.0,9896.0,2362,0.0,16954,16746.0,208.0,35,0.0,Agree,Agree,3/28/2021 13:52
25823,Maryland,MD,3/27/2021,103,408044,0.0,0.0,1335,0.0,8251,8066.0,185.0,5,0.0,0,Agree,3/28/2021 13:52
25824,Maine,ME,3/27/2021,103,49653,38221.0,11432.0,-1,1.0,736,713.0,23.0,0,0.0,Agree,Agree,3/28/2021 13:52
25825,Michigan,MI,3/27/2021,103,723700,652569.0,71131.0,5245,575.0,17047,16026.0,1021.0,-5,2.0,Agree,Agree,3/28/2021 13:52
25826,Minnesota,MN,3/27/2021,103,513833,0.0,0.0,1736,286.0,6903,6451.0,452.0,4,0.0,0,Agree,3/28/2021 13:52
25827,Missouri,MO,3/27/2021,103,575432,0.0,0.0,438,175.0,8440,0.0,0.0,0,0.0,Not agree,Not agree,3/28/2021 13:52
25828,Northern Mariana Islands,MP,3/27/2021,103,159,159.0,0.0,0,0.0,2,2.0,0.0,0,0.0,Agree,Agree,3/28/2021 13:52
25829,Mississippi,MS,3/27/2021,103,304616,187117.0,117499.0,196,109.0,7001,4858.0,2143.0,1,0.0,Agree,Agree,3/28/2021 13:52
25830,Montana,MT,3/27/2021,103,104097,96922.0,7175.0,117,27.0,1436,1436.0,0.0,1,0.0,Agree,Agree,3/28/2021 13:52
25831,North Carolina,NC,3/27/2021,103,905528,783358.0,122170.0,0,0.0,12028,10623.0,1405.0,0,0.0,Agree,Agree,3/28/2021 13:52
25832,North Dakota,ND,3/27/2021,103,102583,96323.0,6260.0,47,8.0,1466,0.0,0.0,0,0.0,Agree,Not agree,3/28/2021 13:52
25833,Nebraska,NE,3/27/2021,103,208118,0.0,0.0,451,0.0,2175,0.0,0.0,0,0.0,Not agree,Not agree,3/28/2021 13:52
25834,New Hampshire,NH,3/27/2021,103,82745,0.0,0.0,371,139.0,1235,0.0,0.0,4,2.0,Not agree,Not agree,3/28/2021 13:52
25835,New Jersey,NJ,3/27/2021,103,892143,785583.0,106560.0,4662,856.0,24382,21847.0,2535.0,24,0.0,Agree,Agree,3/28/2021 13:52
25836,New Mexico,NM,3/27/2021,103,190887,0.0,0.0,171,0.0,3925,0.0,0.0,2,0.0,0,Not agree,3/28/2021 13:52
25837,Nevada,NV,3/27/2021,103,302918,0.0,0.0,302,0.0,5236,0.0,0.0,10,0.0,0,0,3/28/2021 13:52
25838,New York,NY,3/27/2021,103,1010776,0.0,0.0,4298,0.0,18697,0.0,0.0,32,0.0,Not agree,Not agree,3/28/2021 13:52
25839,,NYC,3/27/2021,103,835304,694293.0,141011.0,4438,1355.0,31047,25983.0,5064.0,81,15.0,Agree,Agree,3/28/2021 13:52
25840,Ohio,OH,3/27/2021,103,1010603,857480.0,153123.0,1690,520.0,18530,18530.0,0.0,0,0.0,Agree,Agree,3/28/2021 13:52
25841,Oklahoma,OK,3/27/2021,103,440416,347692.0,92724.0,193,54.0,6661,5644.0,1017.0,2,0.0,Agree,Agree,3/28/2021 0:00
25842,Oregon,OR,3/27/2021,103,163702,163702.0,0.0,407,0.0,2375,2375.0,0.0,2,0.0,Agree,Agree,3/28/2021 13:52
25843,Pennsylvania,PA,3/27/2021,103,1009554,860141.0,149413.0,4387,931.0,24986,0.0,0.0,33,17.0,Agree,Not agree,3/28/2021 13:52
25844,Puerto Rico,PR,3/27/2021,103,105893,96969.0,8924.0,268,31.0,2112,1799.0,313.0,3,0.0,Agree,Agree,3/28/2021 13:52
25845,Palau,PW,3/27/2021,103,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3/28/2021 13:52
25846,Rhode Island,RI,3/27/2021,103,136256,0.0,0.0,328,0.0,2615,0.0,0.0,0,0.0,Not agree,0,3/28/2021 13:52
25847,,RMI,3/27/2021,103,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,Agree,Agree,3/28/2021 13:52
25848,South Carolina,SC,3/27/2021,103,550715,463915.0,86800.0,968,302.0,9190,0.0,0.0,12,4.0,Agree,Not agree,4/14/2021 13:28
25849,South Dakota,SD,3/27/2021,103,117081,0.0,0.0,248,60.0,1933,1574.0,359.0,5,2.0,0,Agree,3/28/2021 13:52
25850,Tennessee,TN,3/27/2021,103,807687,671158.0,136529.0,895,168.0,11841,9513.0,2328.0,25,6.0,Agree,Agree,3/28/2021 13:52
25851,Texas,TX,3/27/2021,103,2769665,0.0,0.0,4219,1807.0,47834,0.0,0.0,31,0.0,Not agree,Not agree,3/28/2021 0:00
25852,Utah,UT,3/27/2021,103,384173,384173.0,0.0,460,0.0,2101,2043.0,58.0,10,0.0,Agree,Agree,3/28/2021 13:52
25853,Virginia,VA,3/27/2021,103,615367,481352.0,134015.0,1392,446.0,10199,8554.0,1645.0,20,3.0,Agree,Agree,3/28/2021 13:52
25854,Virgin Islands,VI,3/27/2021,103,2907,0.0,0.0,19,0.0,26,0.0,0.0,1,0.0,0,0,3/28/2021 13:52
25855,Vermont,VT,3/27/2021,103,18623,0.0,0.0,125,3.0,224,0.0,0.0,0,0.0,Not agree,Not agree,3/28/2021 13:52
25856,Washington,WA,3/27/2021,103,361115,0.0,0.0,1449,266.0,5218,0.0,0.0,0,0.0,0,0,3/28/2021 13:52
25857,Wisconsin,WI,3/27/2021,103,633663,575320.0,58343.0,718,268.0,7274,6598.0,676.0,3,2.0,Agree,Agree,3/28/2021 13:52
25858,West Virginia,WV,3/27/2021,103,140316,111343.0,28973.0,566,165.0,2631,0.0,0.0,3,0.0,Agree,Not agree,3/28/2021 13:52
25859,Wyoming,WY,3/27/2021,103,56046,47438.0,8608.0,0,0.0,695,695.0,0.0,0,0.0,Agree,Agree,3/28/2021 13:52
25860,Alaska,AK,3/28/2021,104,59710,0.0,0.0,0,0.0,309,0.0,0.0,0,0.0,0,0,3/29/2021 13:48
25861,Alabama,AL,3/28/2021,104,514391,400713.0,113678.0,319,90.0,10526,8302.0,2224.0,0,0.0,Agree,Agree,3/29/2021 13:48
25862,Arkansas,AR,3/28/2021,104,329929,0.0,0.0,69,12.0,5595,0.0,0.0,5,-1.0,Not agree,Not agree,3/29/2021 13:48
25863,American Samoa,AS,3/28/2021,104,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3/29/2021 13:48
25864,Arizona,AZ,3/28/2021,104,839888,780774.0,59114.0,554,67.0,16918,14980.0,1938.0,6,2.0,Agree,Agree,3/29/2021 13:48
25865,California,CA,3/28/2021,104,3562191,0.0,0.0,2998,0.0,57746,0.0,0.0,195,0.0,Not agree,Not agree,3/29/2021 13:48
25866,Colorado,CO,3/28/2021,104,458554,430648.0,27906.0,957,60.0,6092,5369.0,723.0,3,0.0,Agree,Agree,3/29/2021 13:48
25867,Connecticut,CT,3/28/2021,104,305210,282328.0,22882.0,0,0.0,7865,6463.0,1402.0,0,0.0,Agree,Agree,3/29/2021 13:48
25868,District of Columbia,DC,3/28/2021,104,44175,0.0,0.0,124,0.0,1056,0.0,0.0,0,0.0,0,0,3/29/2021 13:48
25869,Delaware,DE,3/28/2021,104,94062,88601.0,5461.0,361,84.0,1544,1406.0,138.0,0,0.0,Agree,Agree,3/29/2021 13:48
25870,Florida,FL,3/28/2021,104,2006118,0.0,0.0,4793,1323.0,33178,0.0,0.0,36,3.0,Not agree,Not agree,3/29/2021 13:48
